Energy(eV) Total_DOS
-75.559727 0.000000
-75.497827 0.000000
-75.436027 0.000000
-75.374127 0.000000
-75.312227 0.000000
-75.250427 0.000000
-75.188527 0.000000
-75.126627 0.000000
-75.064827 0.000000
-75.002927 0.000000
-74.941027 0.000000
-74.879227 0.000000
-74.817327 0.000000
-74.755427 0.000000
-74.693627 0.000000
-74.631727 0.000000
-74.569827 0.000000
-74.508027 0.000000
-74.446127 0.000000
-74.384227 0.000000
-74.322427 0.000000
-74.260527 0.000000
-74.198627 0.000000
-74.136827 0.000000
-74.074927 0.000000
-74.013027 0.000000
-73.951227 0.000000
-73.889327 0.000000
-73.827427 0.000000
-73.765627 0.000000
-73.703727 0.000000
-73.641827 0.000000
-73.580027 0.000000
-73.518127 0.000000
-73.456227 0.000000
-73.394427 0.000000
-73.332527 0.000000
-73.270627 0.000000
-73.208827 0.000000
-73.146927 0.000000
-73.085027 0.000000
-73.023227 0.000000
-72.961327 0.000000
-72.899427 0.000000
-72.837627 0.000000
-72.775727 0.000000
-72.713827 0.000000
-72.652027 0.000000
-72.590127 0.000000
-72.528327 0.000000
-72.466427 0.000000
-72.404527 0.000000
-72.342727 0.000000
-72.280827 0.000000
-72.218927 0.000000
-72.157127 0.000000
-72.095227 0.000000
-72.033327 0.000000
-71.971527 0.000000
-71.909627 0.000000
-71.847727 0.000000
-71.785927 0.000000
-71.724027 0.000000
-71.662127 0.000000
-71.600327 0.000000
-71.538427 0.000000
-71.476527 0.000000
-71.414727 0.000000
-71.352827 0.000000
-71.290927 0.000000
-71.229127 0.000000
-71.167227 0.000000
-71.105327 0.000000
-71.043527 0.000000
-70.981627 0.000000
-70.919727 0.000000
-70.857927 0.000000
-70.796027 0.000000
-70.734127 0.000000
-70.672327 0.000000
-70.610427 0.000000
-70.548527 0.000000
-70.486727 0.000000
-70.424827 0.000000
-70.362927 0.000000
-70.301127 0.000000
-70.239227 0.000000
-70.177327 0.000000
-70.115527 0.000000
-70.053627 0.000000
-69.991727 0.000000
-69.929927 13.659000
-69.868027 92.724700
-69.806127 0.000000
-69.744327 0.000000
-69.682427 0.000000
-69.620627 0.000000
-69.558727 0.000000
-69.496827 0.000000
-69.435027 0.000000
-69.373127 0.000000
-69.311227 0.000000
-69.249427 0.000000
-69.187527 0.000000
-69.125627 0.000000
-69.063827 0.000000
-69.001927 0.000000
-68.940027 0.000000
-68.878227 0.000000
-68.816327 0.000000
-68.754427 0.000000
-68.692627 0.000000
-68.630727 0.000000
-68.568827 0.000000
-68.507027 0.000000
-68.445127 0.000000
-68.383227 0.000000
-68.321427 0.000000
-68.259527 0.000000
-68.197627 0.000000
-68.135827 0.000000
-68.073927 0.000000
-68.012027 0.000000
-67.950227 0.000000
-67.888327 0.000000
-67.826427 0.000000
-67.764627 0.000000
-67.702727 0.000000
-67.640827 0.000000
-67.579027 0.000000
-67.517127 0.000000
-67.455227 0.000000
-67.393427 0.000000
-67.331527 0.000000
-67.269627 0.000000
-67.207827 0.000000
-67.145927 0.000000
-67.084027 0.000000
-67.022227 0.000000
-66.960327 0.000000
-66.898527 0.000000
-66.836627 0.000000
-66.774727 0.000000
-66.712927 0.000000
-66.651027 0.000000
-66.589127 0.000000
-66.527327 0.000000
-66.465427 0.000000
-66.403527 0.000000
-66.341727 0.000000
-66.279827 0.000000
-66.217927 0.000000
-66.156127 0.000000
-66.094227 0.000000
-66.032327 0.000000
-65.970527 0.000000
-65.908627 0.000000
-65.846727 0.000000
