Energy(eV) Total_DOS
-21.041521 0.000000
-21.018421 0.000000
-20.995421 0.000000
-20.972321 0.000000
-20.949221 0.000000
-20.926121 0.000000
-20.903021 0.000000
-20.879921 0.000000
-20.856821 0.000000
-20.833721 0.000000
-20.810621 0.000000
-20.787521 0.000000
-20.764421 0.000000
-20.741321 0.000000
-20.718221 0.000000
-20.695121 0.000000
-20.672021 0.000000
-20.648921 0.000000
-20.625921 0.000000
-20.602821 0.000000
-20.579721 0.000000
-20.556621 0.000000
-20.533521 0.000000
-20.510421 0.000000
-20.487321 0.000000
-20.464221 0.000000
-20.441121 0.000000
-20.418021 0.000000
-20.394921 0.000000
-20.371821 0.000000
-20.348721 0.000000
-20.325621 0.000000
-20.302521 0.000000
-20.279421 0.000000
-20.256321 0.000000
-20.233321 0.000000
-20.210221 0.000000
-20.187121 0.000000
-20.164021 0.000000
-20.140921 0.000000
-20.117821 0.000000
-20.094721 0.000000
-20.071621 0.000000
-20.048521 0.000000
-20.025421 0.000000
-20.002321 0.000000
-19.979221 0.000000
-19.956121 0.000000
-19.933021 0.000000
-19.909921 0.000000
-19.886821 0.000000
-19.863721 0.000000
-19.840721 0.000000
-19.817621 0.000000
-19.794521 0.000000
-19.771421 0.000000
-19.748321 0.000000
-19.725221 0.000000
-19.702121 0.000000
-19.679021 0.000000
-19.655921 0.000000
-19.632821 0.000000
-19.609721 0.000000
-19.586621 0.000000
-19.563521 0.000000
-19.540421 0.000000
-19.517321 0.000000
-19.494221 0.000000
-19.471121 0.000000
-19.448121 0.000000
-19.425021 0.000000
-19.401921 0.000000
-19.378821 0.000000
-19.355721 0.000000
-19.332621 0.000000
-19.309521 0.000000
-19.286421 0.000000
-19.263321 0.000000
-19.240221 0.000000
-19.217121 0.000000
-19.194021 0.000000
-19.170921 0.000000
-19.147821 0.000000
-19.124721 0.000000
-19.101621 0.000000
-19.078621 0.000000
-19.055521 0.000000
-19.032421 0.000000
-19.009321 0.000000
-18.986221 0.000000
-18.963121 0.000000
-18.940021 0.000000
-18.916921 0.000000
-18.893821 0.000000
-18.870721 0.000000
-18.847621 0.000000
-18.824521 0.000000
-18.801421 0.000000
-18.778321 0.000000
-18.755221 0.000000
-18.732121 0.000000
-18.709021 0.000000
-18.686021 0.000000
-18.662921 0.000000
-18.639821 0.000000
-18.616721 0.000000
-18.593621 0.000000
-18.570521 0.000000
-18.547421 0.000000
-18.524321 0.000000
-18.501221 0.000000
-18.478121 0.000000
-18.455021 0.000000
-18.431921 0.000000
-18.408821 0.000000
-18.385721 0.000000
-18.362621 0.000000
-18.339521 0.000000
-18.316421 0.000000
-18.293421 0.000000
-18.270321 0.000000
-18.247221 0.000000
-18.224121 0.000000
-18.201021 0.000000
-18.177921 0.000000
-18.154821 0.000000
-18.131721 0.000000
-18.108621 0.000000
-18.085521 0.000000
-18.062421 0.000000
-18.039321 0.000000
-18.016221 0.000000
-17.993121 0.000000
-17.970021 0.000000
-17.946921 0.000000
-17.923821 0.000000
-17.900821 0.000000
-17.877721 0.000000
-17.854621 0.000000
-17.831521 0.000000
-17.808421 0.000000
-17.785321 0.000000
-17.762221 0.000000
-17.739121 0.000000
-17.716021 0.000000
-17.692921 0.000000
-17.669821 0.000000
-17.646721 0.000000
-17.623621 0.000000
-17.600521 0.000000
-17.577421 0.000000
-17.554321 0.000000
-17.531321 0.000000
-17.508221 0.000000
-17.485121 0.000000
-17.462021 0.000000
-17.438921 0.000000
-17.415821 0.000000
-17.392721 0.000000
-17.369621 0.000000
-17.346521 0.000000
-17.323421 0.000000
-17.300321 0.000000
-17.277221 0.000000
-17.254121 0.000000
-17.231021 0.000000
-17.207921 0.000000
-17.184821 0.000000
-17.161721 0.000000
-17.138721 0.000000
-17.115621 0.000000
-17.092521 0.000000
-17.069421 0.000000
-17.046321 0.000000
-17.023221 0.000000
-17.000121 0.000000
-16.977021 0.000000
-16.953921 0.000000
-16.930821 0.000000
-16.907721 0.000000
-16.884621 0.000000
-16.861521 0.000000
-16.838421 0.000000
-16.815321 0.000000
-16.792221 0.000000
-16.769121 0.000000
-16.746121 0.000000
-16.723021 0.000000
-16.699921 0.000000
-16.676821 0.000000
-16.653721 0.000000
-16.630621 0.000000
-16.607521 0.000000
-16.584421 0.000000
-16.561321 0.000000
-16.538221 0.000000
-16.515121 0.000000
-16.492021 0.000000
-16.468921 0.000000
-16.445821 0.000000
-16.422721 0.000000
-16.399621 0.000000
-16.376521 0.000000
-16.353521 0.000000
-16.330421 0.000000
-16.307321 0.000000
-16.284221 0.000000
-16.261121 0.000000
-16.238021 0.000000
-16.214921 0.000000
-16.191821 0.000000
-16.168721 0.000000
-16.145621 0.000000
-16.122521 0.000000
-16.099421 0.000000
-16.076321 0.000000
-16.053221 0.000000
-16.030121 0.000000
-16.007021 0.000000
-15.984021 0.000000
-15.960921 0.000000
-15.937821 0.000000
-15.914721 0.000000
-15.891621 0.000000
-15.868521 0.000000
