Energy(eV) Total_DOS
-46.846858 0.000000
-46.809958 0.000000
-46.772958 0.000000
-46.735958 0.000000
-46.699058 0.000000
-46.662058 0.000000
-46.625058 0.000000
-46.588158 0.000000
-46.551158 0.000000
-46.514258 0.000000
-46.477258 0.000000
-46.440258 0.000000
-46.403358 0.000000
-46.366358 0.000000
-46.329358 0.000000
-46.292458 0.000000
-46.255458 0.000000
-46.218558 0.000000
-46.181558 0.000000
-46.144558 0.000000
-46.107658 0.000000
-46.070658 0.000000
-46.033658 0.000000
-45.996758 0.000000
-45.959758 0.000000
-45.922858 0.000000
-45.885858 0.000000
-45.848858 0.000000
-45.811958 0.000000
-45.774958 0.000000
-45.737958 0.000000
-45.701058 0.000000
-45.664058 0.000000
-45.627158 0.000000
-45.590158 0.000000
-45.553158 0.000000
-45.516258 0.000000
-45.479258 0.000000
-45.442258 0.000000
-45.405358 0.000000
-45.368358 0.000000
-45.331458 0.000000
-45.294458 0.000000
-45.257458 0.000000
-45.220558 0.000000
-45.183558 0.000000
-45.146558 0.000000
-45.109658 0.000000
-45.072658 0.000000
-45.035758 0.000000
-44.998758 0.000000
-44.961758 0.000000
-44.924858 0.000000
-44.887858 0.000000
-44.850858 0.000000
-44.813958 0.000000
-44.776958 0.000000
-44.740058 0.000000
-44.703058 0.000000
-44.666058 0.000000
-44.629158 0.000000
-44.592158 0.000000
-44.555158 0.000000
-44.518258 0.000000
-44.481258 0.000000
-44.444258 0.000000
-44.407358 0.000000
-44.370358 0.000000
-44.333458 0.000000
-44.296458 0.000000
-44.259458 0.000000
-44.222558 0.000000
-44.185558 0.000000
-44.148558 0.000000
-44.111658 0.000000
-44.074658 0.000000
-44.037758 0.000000
-44.000758 0.000000
-43.963758 0.000000
-43.926858 0.000000
-43.889858 0.000000
-43.852858 0.000000
-43.815958 0.000000
-43.778958 0.000000
-43.742058 0.000000
-43.705058 0.000000
-43.668058 0.000000
-43.631158 0.000000
-43.594158 0.000000
-43.557158 0.000000
-43.520258 0.000000
-43.483258 0.049600
-43.446358 0.630200
-43.409358 1.049600
-43.372358 5.519700
-43.335458 8.625600
-43.298458 13.851000
-43.261458 18.503000
-43.224558 11.777100
-43.187558 8.564200
-43.150658 6.971500
-43.113658 10.160700
-43.076658 5.671600
-43.039758 7.903800
-43.002758 10.477300
-42.965758 8.301100
-42.928858 9.497300
-42.891858 10.936600
-42.854958 13.741600
-42.817958 15.238100
-42.780958 15.740500
-42.744058 16.896500
-42.707058 17.493100
-42.670058 23.817600
-42.633158 26.498100
-42.596158 22.853800
-42.559158 13.914200
-42.522258 9.190200
-42.485258 4.659800
-42.448358 0.882700
-42.411358 0.000000
-42.374358 0.000000
-42.337458 0.000000
-42.300458 0.000000
-42.263458 0.000000
-42.226558 0.000000
-42.189558 0.000000
-42.152658 0.000000
-42.115658 0.000000
-42.078658 0.000000
-42.041758 0.000000
-42.004758 0.000000
-41.967758 0.000000
-41.930858 0.000000
-41.893858 0.000000
-41.856958 0.000000
-41.819958 0.000000
-41.782958 0.000000
-41.746058 0.000000
-41.709058 0.000000
-41.672058 0.000000
-41.635158 0.000000
-41.598158 0.000000
-41.561258 0.000000
-41.524258 0.000000
-41.487258 0.000000
-41.450358 0.000000
-41.413358 0.000000
-41.376358 0.000000
-41.339458 0.000000
-41.302458 0.000000
-41.265558 0.000000
-41.228558 0.000000
-41.191558 0.000000
-41.154658 0.000000
-41.117658 0.000000
-41.080658 0.000000
-41.043758 0.000000
-41.006758 0.000000
-40.969858 0.000000
-40.932858 0.000000
-40.895858 0.000000
-40.858958 0.000000
-40.821958 0.000000
-40.784958 0.000000
-40.748058 0.000000
-40.711058 0.000000
-40.674158 0.000000
-40.637158 0.000000
-40.600158 0.000000
-40.563258 0.000000
-40.526258 0.000000
-40.489258 0.000000
-40.452358 0.000000
-40.415358 0.000000
-40.378358 0.000000
-40.341458 0.000000
-40.304458 0.000000
-40.267558 0.000000
-40.230558 0.000000
-40.193558 0.000000
-40.156658 0.000000
-40.119658 0.000000
-40.082658 0.000000
-40.045758 0.000000
-40.008758 0.000000
-39.971858 0.000000
-39.934858 0.000000
