Energy(eV) Total_DOS
-29.453397 0.000000
-29.429497 0.000000
-29.405697 0.000000
-29.381797 0.000000
-29.357897 0.000000
-29.334097 0.000000
-29.310197 0.000000
-29.286297 0.000000
-29.262497 0.000000
-29.238597 0.000000
-29.214697 0.000000
-29.190897 0.000000
-29.166997 0.000000
-29.143097 0.000000
-29.119297 0.000000
-29.095397 0.000000
-29.071497 0.000000
-29.047697 0.000000
-29.023797 0.000000
-28.999897 0.000000
-28.976097 0.000000
-28.952197 0.000000
-28.928297 0.000000
-28.904497 0.000000
-28.880597 0.000000
-28.856797 0.000000
-28.832897 0.000000
-28.808997 0.000000
-28.785197 0.000000
-28.761297 0.000000
-28.737397 0.000000
-28.713597 0.000000
-28.689697 0.000000
-28.665797 0.000000
-28.641997 0.000000
-28.618097 0.000000
-28.594197 0.000000
-28.570397 0.000000
-28.546497 0.000000
-28.522597 0.000000
-28.498797 0.000000
-28.474897 0.000000
-28.450997 0.000000
-28.427197 0.000000
-28.403297 0.000000
-28.379397 0.000000
-28.355597 0.000000
-28.331697 0.000000
-28.307797 0.000000
-28.283997 0.000000
-28.260097 0.000000
-28.236197 0.000000
-28.212397 0.000000
-28.188497 0.000000
-28.164597 0.000000
-28.140797 0.000000
-28.116897 0.000000
-28.092997 0.000000
-28.069197 0.000000
-28.045297 0.000000
-28.021397 0.000000
-27.997597 0.000000
-27.973697 0.000000
-27.949897 0.000000
-27.925997 0.000000
-27.902097 0.000000
-27.878297 0.000000
-27.854397 0.000000
-27.830497 0.000000
-27.806697 0.000000
-27.782797 0.000000
-27.758897 0.000000
-27.735097 0.000000
-27.711197 0.000000
-27.687297 0.000000
-27.663497 0.000000
-27.639597 0.000000
-27.615697 0.000000
-27.591897 0.000000
-27.567997 0.000000
-27.544097 0.000000
-27.520297 0.000000
-27.496397 0.000000
-27.472497 0.000000
-27.448697 0.000000
-27.424797 0.000000
-27.400897 0.000000
-27.377097 0.000000
-27.353197 0.000000
-27.329297 0.000000
-27.305497 0.000000
-27.281597 38.514600
-27.257697 0.000000
-27.233897 0.000000
-27.209997 0.000000
-27.186097 0.000000
-27.162297 0.000000
-27.138397 0.000000
-27.114497 0.000000
-27.090697 0.000000
-27.066797 0.000000
-27.042897 0.000000
-27.019097 0.000000
-26.995197 0.000000
-26.971397 0.000000
-26.947497 0.000000
-26.923597 0.000000
-26.899797 0.000000
-26.875897 0.000000
-26.851997 0.000000
-26.828197 0.000000
-26.804297 0.000000
-26.780397 0.000000
-26.756597 0.000000
-26.732697 0.000000
-26.708797 0.000000
-26.684997 0.000000
-26.661097 0.000000
-26.637197 0.000000
-26.613397 0.000000
-26.589497 0.000000
-26.565597 0.000000
-26.541797 0.000000
-26.517897 0.000000
-26.493997 0.000000
-26.470197 0.000000
-26.446297 0.000000
-26.422397 0.000000
-26.398597 0.000000
-26.374697 0.000000
-26.350797 0.000000
-26.326997 0.000000
-26.303097 0.000000
-26.279197 0.000000
-26.255397 0.000000
-26.231497 0.000000
-26.207597 0.000000
-26.183797 0.000000
-26.159897 0.000000
-26.135997 0.000000
-26.112197 0.000000
-26.088297 0.000000
-26.064497 0.000000
-26.040597 0.000000
-26.016697 0.000000
-25.992897 0.000000
-25.968997 0.000000
-25.945097 0.000000
-25.921297 0.000000
-25.897397 0.000000
-25.873497 0.000000
-25.849697 0.000000
-25.825797 0.000000
-25.801897 0.000000
-25.778097 0.000000
-25.754197 0.000000
-25.730297 0.000000
-25.706497 0.000000
-25.682597 0.000000
-25.658697 0.000000
-25.634897 0.000000
-25.610997 0.000000
-25.587097 0.000000
-25.563297 0.000000
-25.539397 0.000000
-25.515497 0.000000
-25.491697 0.000000
-25.467797 0.000000
-25.443897 0.000000
-25.420097 0.000000
-25.396197 0.000000
-25.372297 0.000000
-25.348497 0.000000
-25.324597 0.000000
-25.300697 0.000000
-25.276897 0.000000
-25.252997 0.000000
-25.229097 0.000000
-25.205297 0.000000
-25.181397 0.000000
-25.157597 0.000000
-25.133697 0.000000
-25.109797 0.000000
-25.085997 0.000000
-25.062097 0.000000
-25.038197 0.000000
-25.014397 0.000000
-24.990497 0.000000
-24.966597 0.000000
-24.942797 0.000000
-24.918897 0.000000
-24.894997 0.000000
-24.871197 0.000000
-24.847297 0.000000
-24.823397 0.000000
-24.799597 0.000000
-24.775697 0.000000
-24.751797 0.000000
-24.727997 0.000000
-24.704097 0.000000
-24.680197 0.000000
-24.656397 0.000000
-24.632497 0.000000
-24.608597 0.000000
-24.584797 0.000000
-24.560897 0.000000
-24.536997 0.000000
-24.513197 0.000000
-24.489297 0.000000
-24.465397 0.000000
-24.441597 0.000000
-24.417697 0.000000
-24.393797 0.000000
-24.369997 0.000000
-24.346097 0.000000
-24.322197 0.000000
-24.298397 0.000000
-24.274497 0.000000
-24.250597 0.000000
-24.226797 0.000000
-24.202897 0.000000
-24.179097 0.000000
-24.155197 0.000000
-24.131297 0.000000
-24.107497 0.000000
-24.083597 0.000000
-24.059697 0.000000
-24.035897 0.000000
-24.011997 0.000000
-23.988097 0.000000
